id,company_name,address,city,state,phone,website,sector,summary,prospect_for,source,date_added,contacted,status
83,Lagos Realtors,"No. 16 Marina Street, Lagos",Lagos,Lagos State,+234-8715-105-0195,www.lagosrealtors.com.ng,Real Estate,"Lagos Realtors is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
84,Abuja Properties,"No. 17 Broad Street, Lagos",Lagos,Lagos State,+234-8816-112-0208,www.abujaproperties.com.ng,Real Estate,"Abuja Properties is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
85,Capital Homes,"No. 18 Victoria Island, Lagos",Lagos,Lagos State,+234-8917-119-0221,www.capitalhomes.com.ng,Real Estate,"Capital Homes is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
86,Prime Realty,"No. 19 Ikoyi Road, Lagos",Lagos,Lagos State,+234-8118-126-0234,www.primerealty.com.ng,Real Estate,"Prime Realty is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
87,Royal Real Estate,"No. 20 Lekki Phase 1, Lagos",Lagos,Lagos State,+234-8219-133-0247,www.royalrealestate.com.ng,Real Estate,"Royal Real Estate is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
88,Golden Development,"No. 21 Wuse Zone 5, Lagos",Lagos,Lagos State,+234-8320-140-0260,www.goldendevelopment.com.ng,Real Estate,"Golden Development is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
89,Elite Housing,"No. 22 Maitama District, Lagos",Lagos,Lagos State,+234-8421-147-0273,www.elitehousing.com.ng,Real Estate,"Elite Housing is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
90,Premium Estates,"No. 23 Garki Area 2, Lagos",Lagos,Lagos State,+234-8522-154-0286,www.premiumestates.com.ng,Real Estate,"Premium Estates is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
91,Heritage Realtors,"No. 24 Asokoro, Lagos",Lagos,Lagos State,+234-8623-161-0299,www.heritagerealtors.com.ng,Real Estate,"Heritage Realtors is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
92,Crown Properties,"No. 25 GRA Phase 2, Lagos",Lagos,Lagos State,+234-8724-168-0312,www.crownproperties.com.ng,Real Estate,"Crown Properties is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
93,Victory Homes,"No. 26 Trans Amadi, Lagos",Lagos,Lagos State,+234-8825-175-0325,www.victoryhomes.com.ng,Real Estate,"Victory Homes is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
94,Prestige Realty,"No. 27 Rumuola Road, Lagos",Lagos,Lagos State,+234-8926-182-0338,www.prestigerealty.com.ng,Real Estate,"Prestige Realty is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
95,Sterling Real Estate,"No. 28 Kano Road, Lagos",Lagos,Lagos State,+234-8127-189-0351,www.sterlingrealestate.com.ng,Real Estate,"Sterling Real Estate is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
96,Diamond Development,"No. 29 Zaria Avenue, Lagos",Lagos,Lagos State,+234-8228-196-0364,www.diamonddevelopment.com.ng,Real Estate,"Diamond Development is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
97,Pearl Housing,"No. 30 Sabon Gari, Lagos",Lagos,Lagos State,+234-8329-203-0377,www.pearlhousing.com.ng,Real Estate,"Pearl Housing is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
98,Lagos Estates,"No. 31 Marina Street, Lagos",Lagos,Lagos State,+234-8430-210-0390,www.lagosestates.com.ng,Real Estate,"Lagos Estates is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
99,Abuja Realtors,"No. 32 Broad Street, Lagos",Lagos,Lagos State,+234-8531-217-0403,www.abujarealtors.com.ng,Real Estate,"Abuja Realtors is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
100,Capital Properties,"No. 33 Victoria Island, Lagos",Lagos,Lagos State,+234-8632-224-0416,www.capitalproperties.com.ng,Real Estate,"Capital Properties is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
101,Prime Homes,"No. 34 Ikoyi Road, Lagos",Lagos,Lagos State,+234-8733-231-0429,www.primehomes.com.ng,Real Estate,"Prime Homes is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
102,Royal Realty,"No. 35 Lekki Phase 1, Lagos",Lagos,Lagos State,+234-8834-238-0442,www.royalrealty.com.ng,Real Estate,"Royal Realty is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
103,Golden Real Estate,"No. 36 Wuse Zone 5, Lagos",Lagos,Lagos State,+234-8935-245-0455,www.goldenrealestate.com.ng,Real Estate,"Golden Real Estate is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
104,Elite Development,"No. 37 Maitama District, Lagos",Lagos,Lagos State,+234-8136-252-0468,www.elitedevelopment.com.ng,Real Estate,"Elite Development is a dynamic property company operating in Lagos's growing real estate market. The firm provides comprehensive property services including sales, leasing, and investment advisory for residential and commercial clients. They have built a strong track record of successful property transactions across prime Lagos locations.",EstateIQ,claude_generated,2026-04-26,0,new
